"AGE","MALE","IN_LABOR_FORCE","HSTOCKS","MARRIED","AGE_18_34","AGE_35_44","AGE_45_54","AGE_55_64","AGE_64_75","AGE_75_plus","RACE_white_non_hispanic","RACE_black_african_american","RACE_hispanic","RACE_other","LTHRIFT","LIRAKH","LINCOME","KNOWL","FINLIT","KNOWL_FINLIT","EDCL_no_HS","EDCL_HS_GED","EDCL_some_college","EDCL_college_degree"
46,1,1,0,1,0,0,1,0,0,0,0,0,1,0,-4.60517018598809,-4.60517018598809,10.6744396991848,0,0,0,1,0,0,0
39,1,1,1,1,0,1,0,0,0,0,1,0,0,0,12.5061772379805,10.4912742174382,11.7730519878683,0,1,0,0,0,0,1
39,1,1,1,1,0,1,0,0,0,0,1,0,0,0,12.5061772379805,10.4912742174382,11.7730519878683,0,1,0,0,0,0,1
39,1,1,1,1,0,1,0,0,0,0,1,0,0,0,12.5061772379805,10.4912742174382,11.7813507906549,0,1,0,0,0,0,1
39,1,1,1,1,0,1,0,0,0,0,1,0,0,0,12.5061772379805,10.4912742174382,11.7730519878683,0,1,0,0,0,0,1
39,1,1,1,1,0,1,0,0,0,0,1,0,0,0,12.5061772379805,10.4912742174382,11.7730519878683,0,1,0,0,0,0,1
60,0,1,0,0,0,0,0,1,0,0,0,1,0,0,-4.60517018598809,-4.60517018598809,10.5119207696843,0,0,0,0,0,1,0
60,0,1,0,0,0,0,0,1,0,0,0,1,0,0,-4.60517018598809,-4.60517018598809,10.5409083065668,0,0,0,0,0,1,0
60,0,1,0,0,0,0,0,1,0,0,0,1,0,0,-4.60517018598809,-4.60517018598809,10.5409083065668,0,0,0,0,0,1,0
60,0,1,0,0,0,0,0,1,0,0,0,1,0,0,-4.60517018598809,-4.60517018598809,10.5119207696843,0,0,0,0,0,1,0
60,0,1,0,0,0,0,0,1,0,0,0,1,0,0,-4.60517018598809,-4.60517018598809,10.5409083065668,0,0,0,0,0,1,0
67,0,0,0,0,0,0,0,0,1,0,0,0,1,0,-4.60517018598809,-4.60517018598809,9.69361044618844,0,0,0,1,0,0,0
67,0,0,0,0,0,0,0,0,1,0,0,0,1,0,-4.60517018598809,-4.60517018598809,9.69361044618844,0,0,0,1,0,0,0
67,0,0,0,0,0,0,0,0,1,0,0,0,1,0,-4.60517018598809,-4.60517018598809,9.62461757467946,0,0,0,1,0,0,0
67,0,0,0,0,0,0,0,0,1,0,0,0,1,0,-4.60517018598809,-4.60517018598809,9.69361044618844,0,0,0,1,0,0,0
67,0,0,0,0,0,0,0,0,1,0,0,0,1,0,-4.60517018598809,-4.60517018598809,9.62461757467946,0,0,0,1,0,0,0
41,0,1,0,0,0,1,0,0,0,0,0,0,1,0,-4.60517018598809,-4.60517018598809,11.046003255622,0,0,0,0,0,0,1
41,0,1,0,0,0,1,0,0,0,0,0,0,1,0,-4.60517018598809,-4.60517018598809,11.046003255622,0,0,0,0,0,0,1
41,0,1,0,0,0,1,0,0,0,0,0,0,1,0,-4.60517018598809,-4.60517018598809,11.046003255622,0,0,0,0,0,0,1
41,0,1,0,0,0,1,0,0,0,0,0,0,1,0,-4.60517018598809,-4.60517018598809,11.046003255622,0,0,0,0,0,0,1
41,0,1,0,0,0,1,0,0,0,0,0,0,1,0,-4.60517018598809,-4.60517018598809,11.046003255622,0,0,0,0,0,0,1
54,0,0,0,0,0,0,1,0,0,0,1,0,0,0,-4.60517018598809,-4.60517018598809,9.92999922422021,1,0,0,0,0,1,0
54,0,0,0,0,0,0,1,0,0,0,1,0,0,0,-4.60517018598809,-4.60517018598809,9.92999922422021,1,0,0,0,0,1,0
54,0,0,0,0,0,0,1,0,0,0,1,0,0,0,-4.60517018598809,-4.60517018598809,9.92999922422021,1,0,0,0,0,1,0
54,0,0,0,0,0,0,1,0,0,0,1,0,0,0,-4.60517018598809,-4.60517018598809,9.92999922422021,1,0,0,0,0,1,0
54,0,0,0,0,0,0,1,0,0,0,1,0,0,0,-4.60517018598809,-4.60517018598809,9.8759320029824,1,0,0,0,0,1,0
58,1,1,0,1,0,0,0,1,0,0,1,0,0,0,-4.60517018598809,14.7836344384784,15.1374701180209,1,1,1,0,0,0,1
58,1,1,0,1,0,0,0,1,0,0,1,0,0,0,-4.60517018598809,14.7836344384784,15.1602631275253,1,1,1,0,0,0,1
58,1,1,0,1,0,0,0,1,0,0,1,0,0,0,-4.60517018598809,14.7802104290461,15.1574422511931,1,1,1,0,0,0,1
58,1,1,0,1,0,0,0,1,0,0,1,0,0,0,-4.60517018598809,14.7840141612854,15.1460784925549,1,1,1,0,0,0,1
58,1,1,0,1,0,0,0,1,0,0,1,0,0,0,-4.60517018598809,14.7836344384784,15.1489315615277,1,1,1,0,0,0,1
70,1,0,0,1,0,0,0,0,1,0,1,0,0,0,-4.60517018598809,-4.60517018598809,10.792222734836,1,1,1,0,1,0,0
70,1,0,0,1,0,0,0,0,1,0,1,0,0,0,-4.60517018598809,-4.60517018598809,10.792222734836,1,1,1,0,1,0,0
70,1,0,0,1,0,0,0,0,1,0,1,0,0,0,-4.60517018598809,-4.60517018598809,10.792222734836,1,1,1,0,1,0,0
70,1,0,0,1,0,0,0,0,1,0,1,0,0,0,-4.60517018598809,-4.60517018598809,10.792222734836,1,1,1,0,1,0,0
70,1,0,0,1,0,0,0,0,1,0,1,0,0,0,-4.60517018598809,-4.60517018598809,10.792222734836,1,1,1,0,1,0,0
71,1,1,0,1,0,0,0,0,1,0,0,1,0,0,-4.60517018598809,-4.60517018598809,10.2436567830959,1,1,1,0,0,0,1
71,1,1,0,1,0,0,0,0,1,0,0,1,0,0,-4.60517018598809,-4.60517018598809,10.2436567830959,1,1,1,0,0,0,1
71,1,1,0,1,0,0,0,0,1,0,0,1,0,0,-4.60517018598809,-4.60517018598809,10.2436567830959,1,1,1,0,0,0,1
71,1,1,0,1,0,0,0,0,1,0,0,1,0,0,-4.60517018598809,-4.60517018598809,10.2436567830959,1,1,1,0,0,0,1
71,1,1,0,1,0,0,0,0,1,0,0,1,0,0,-4.60517018598809,-4.60517018598809,10.2436567830959,1,1,1,0,0,0,1
79,1,0,1,1,0,0,0,0,0,1,1,0,0,0,-4.60517018598809,14.9117867868348,12.2166688619128,1,1,1,0,0,1,0
79,1,0,1,1,0,0,0,0,0,1,1,0,0,0,-4.60517018598809,14.9117867868348,12.2166688619128,1,1,1,0,0,1,0
79,1,0,1,1,0,0,0,0,0,1,1,0,0,0,-4.60517018598809,14.9117867868348,12.2166688619128,1,1,1,0,0,1,0
79,1,0,1,1,0,0,0,0,0,1,1,0,0,0,-4.60517018598809,14.9084400634969,12.2113069187895,1,1,1,0,0,1,0
79,1,0,1,1,0,0,0,0,0,1,1,0,0,0,-4.60517018598809,14.9117867868348,12.2113069187895,1,1,1,0,0,1,0
70,1,0,0,1,0,0,0,0,1,0,1,0,0,0,-4.60517018598809,-4.60517018598809,11.8138739824009,1,1,1,0,0,0,1
70,1,0,0,1,0,0,0,0,1,0,1,0,0,0,-4.60517018598809,-4.60517018598809,11.9128139302032,1,1,1,0,0,0,1
70,1,0,0,1,0,0,0,0,1,0,1,0,0,0,-4.60517018598809,-4.60517018598809,11.8759093733242,1,1,1,0,0,0,1
70,1,0,0,1,0,0,0,0,1,0,1,0,0,0,-4.60517018598809,-4.60517018598809,12.127223801551,1,1,1,0,0,0,1
70,1,0,0,1,0,0,0,0,1,0,1,0,0,0,-4.60517018598809,-4.60517018598809,12.054464447289,1,1,1,0,0,0,1
63,1,0,0,1,0,0,0,1,0,0,1,0,0,0,-4.60517018598809,-4.60517018598809,10.6744396991848,0,1,0,0,1,0,0
63,1,0,0,1,0,0,0,1,0,0,1,0,0,0,-4.60517018598809,-4.60517018598809,10.6491218911922,0,1,0,0,1,0,0
63,1,0,0,1,0,0,0,1,0,0,1,0,0,0,-4.60517018598809,-4.60517018598809,10.6491218911922,0,1,0,0,1,0,0
63,1,0,0,1,0,0,0,1,0,0,1,0,0,0,-4.60517018598809,-4.60517018598809,10.6491218911922,0,1,0,0,1,0,0
63,1,0,0,1,0,0,0,1,0,0,1,0,0,0,-4.60517018598809,-4.60517018598809,10.6491218911922,0,1,0,0,1,0,0
69,0,0,0,0,0,0,0,0,1,0,0,0,1,0,-4.60517018598809,-4.60517018598809,9.69361044618844,1,1,1,1,0,0,0
69,0,0,0,0,0,0,0,0,1,0,0,0,1,0,-4.60517018598809,-4.60517018598809,9.55050960250033,1,1,1,1,0,0,0
69,0,0,0,0,0,0,0,0,1,0,0,0,1,0,-4.60517018598809,-4.60517018598809,9.62461757467946,1,1,1,1,0,0,0
69,0,0,0,0,0,0,0,0,1,0,0,0,1,0,-4.60517018598809,-4.60517018598809,9.55050960250033,1,1,1,1,0,0,0
69,0,0,0,0,0,0,0,0,1,0,0,0,1,0,-4.60517018598809,-4.60517018598809,9.62461757467946,1,1,1,1,0,0,0
70,1,1,0,1,0,0,0,0,1,0,1,0,0,0,-4.60517018598809,15.0330903656964,12.8548571581991,1,0,0,0,0,0,1
70,1,1,0,1,0,0,0,0,1,0,1,0,0,0,-4.60517018598809,15.0360454505892,12.8548571581991,1,0,0,0,0,0,1
70,1,1,0,1,0,0,0,0,1,0,1,0,0,0,-4.60517018598809,15.0330903656964,12.8576780345312,1,0,0,0,0,0,1
70,1,1,0,1,0,0,0,0,1,0,1,0,0,0,-4.60517018598809,15.0360454505892,12.8576780345312,1,0,0,0,0,0,1
70,1,1,0,1,0,0,0,0,1,0,1,0,0,0,-4.60517018598809,15.0330903656964,12.8576780345312,1,0,0,0,0,0,1
21,1,1,0,1,1,0,0,0,0,0,0,0,1,0,-4.60517018598809,-4.60517018598809,10.5409083065668,1,1,1,0,1,0,0
21,1,1,0,1,1,0,0,0,0,0,0,0,1,0,-4.60517018598809,-4.60517018598809,10.4820678065247,1,1,1,0,1,0,0
21,1,1,0,1,1,0,0,0,0,0,0,0,1,0,-4.60517018598809,-4.60517018598809,10.3177647552394,1,1,1,0,1,0,0
21,1,1,0,1,1,0,0,0,0,0,0,0,1,0,-4.60517018598809,-4.60517018598809,10.8567612559748,1,1,1,0,1,0,0
21,1,1,0,1,1,0,0,0,0,0,0,0,1,0,-4.60517018598809,-4.60517018598809,10.6744396991848,1,1,1,0,1,0,0
36,1,1,0,1,0,1,0,0,0,0,1,0,0,0,12.2209612580239,-4.60517018598809,11.7391504361501,0,1,0,0,1,0,0
36,1,1,0,1,0,1,0,0,0,0,1,0,0,0,12.2160229763833,-4.60517018598809,11.7391504361501,0,1,0,0,1,0,0
36,1,1,0,1,0,1,0,0,0,0,1,0,0,0,12.2209612580239,-4.60517018598809,11.7477341798919,0,1,0,0,1,0,0
36,1,1,0,1,0,1,0,0,0,0,1,0,0,0,12.2160229763833,-4.60517018598809,11.7391504361501,0,1,0,0,1,0,0
36,1,1,0,1,0,1,0,0,0,0,1,0,0,0,12.2209612580239,-4.60517018598809,11.7477341798919,0,1,0,0,1,0,0
62,0,1,0,0,0,0,0,1,0,0,1,0,0,0,8.7160440501614,-4.60517018598809,9.8759320029824,0,1,0,0,0,1,0
62,0,1,0,0,0,0,0,1,0,0,1,0,0,0,9.03598698483141,-4.60517018598809,9.8759320029824,0,1,0,0,0,1,0
62,0,1,0,0,0,0,0,1,0,0,1,0,0,0,8.68270762989381,-4.60517018598809,9.8759320029824,0,1,0,0,0,1,0
62,0,1,0,0,0,0,0,1,0,0,1,0,0,0,7.9373746961633,-4.60517018598809,9.8759320029824,0,1,0,0,0,1,0
62,0,1,0,0,0,0,0,1,0,0,1,0,0,0,7.78322401633604,-4.60517018598809,9.8759320029824,0,1,0,0,0,1,0
50,0,1,1,0,0,0,1,0,0,0,1,0,0,0,5.85793315448346,-4.60517018598809,11.1286949714631,1,1,1,0,0,1,0
50,0,1,1,0,0,0,1,0,0,0,1,0,0,0,5.85793315448346,-4.60517018598809,11.1286949714631,1,1,1,0,0,1,0
50,0,1,1,0,0,0,1,0,0,0,1,0,0,0,5.85793315448346,-4.60517018598809,11.1286949714631,1,1,1,0,0,1,0
50,0,1,1,0,0,0,1,0,0,0,1,0,0,0,5.82894561761021,-4.60517018598809,11.1286949714631,1,1,1,0,0,1,0
50,0,1,1,0,0,0,1,0,0,0,1,0,0,0,5.82894561761021,-4.60517018598809,11.1286949714631,1,1,1,0,0,1,0
65,1,1,0,1,0,0,0,0,1,0,1,0,0,0,-4.60517018598809,-4.60517018598809,12.5189497337857,1,1,1,0,0,1,0
65,1,1,0,1,0,0,0,0,1,0,1,0,0,0,-4.60517018598809,-4.60517018598809,12.5228945120999,1,1,1,0,0,1,0
65,1,1,0,1,0,0,0,0,1,0,1,0,0,0,-4.60517018598809,-4.60517018598809,12.5228945120999,1,1,1,0,0,1,0
65,1,1,0,1,0,0,0,0,1,0,1,0,0,0,-4.60517018598809,-4.60517018598809,12.5228945120999,1,1,1,0,0,1,0
65,1,1,0,1,0,0,0,0,1,0,1,0,0,0,-4.60517018598809,-4.60517018598809,12.5189497337857,1,1,1,0,0,1,0
57,0,0,0,0,0,0,0,1,0,0,0,0,0,1,-4.60517018598809,-4.60517018598809,11.1752149870986,0,0,0,0,0,0,1
57,0,0,0,0,0,0,0,1,0,0,0,0,0,1,-4.60517018598809,-4.60517018598809,11.1752149870986,0,0,0,0,0,0,1
57,0,0,0,0,0,0,0,1,0,0,0,0,0,1,-4.60517018598809,-4.60517018598809,11.1752149870986,0,0,0,0,0,0,1
57,0,0,0,0,0,0,0,1,0,0,0,0,0,1,-4.60517018598809,-4.60517018598809,11.1752149870986,0,0,0,0,0,0,1
57,0,0,0,0,0,0,0,1,0,0,0,0,0,1,-4.60517018598809,-4.60517018598809,11.1752149870986,0,0,0,0,0,0,1
35,1,1,0,1,0,1,0,0,0,0,1,0,0,0,-4.60517018598809,-4.60517018598809,11.0799048072929,0,0,0,1,0,0,0
35,1,1,0,1,0,1,0,0,0,0,1,0,0,0,-4.60517018598809,-4.60517018598809,11.0799048072929,0,0,0,1,0,0,0
35,1,1,0,1,0,1,0,0,0,0,1,0,0,0,-4.60517018598809,-4.60517018598809,11.0799048072929,0,0,0,1,0,0,0
35,1,1,0,1,0,1,0,0,0,0,1,0,0,0,-4.60517018598809,-4.60517018598809,11.0799048072929,0,0,0,1,0,0,0
35,1,1,0,1,0,1,0,0,0,0,1,0,0,0,-4.60517018598809,-4.60517018598809,11.0799048072929,0,0,0,1,0,0,0
52,1,1,1,1,0,0,1,0,0,0,1,0,0,0,-4.60517018598809,11.4616321705827,12.7570013681961,1,0,0,0,0,0,1
52,1,1,1,1,0,0,1,0,0,0,1,0,0,0,-4.60517018598809,12.768541502448,12.7317634356037,1,0,0,0,0,0,1
52,1,1,1,1,0,0,1,0,0,0,1,0,0,0,-4.60517018598809,12.1600287070288,12.9044540993494,1,0,0,0,0,0,1
52,1,1,1,1,0,0,1,0,0,0,1,0,0,0,-4.60517018598809,11.0186291431554,12.7156600280318,1,0,0,0,0,0,1
52,1,1,1,1,0,0,1,0,0,0,1,0,0,0,-4.60517018598809,12.8076526325646,12.6450424608383,1,0,0,0,0,0,1
59,1,1,0,1,0,0,0,1,0,0,1,0,0,0,10.5453414387085,-4.60517018598809,10.9368039636558,1,0,0,0,0,1,0
59,1,1,0,1,0,0,0,1,0,0,1,0,0,0,10.5713169251118,-4.60517018598809,10.9368039636558,1,0,0,0,0,1,0
59,1,1,0,1,0,0,0,1,0,0,1,0,0,0,10.5713169251118,-4.60517018598809,10.9368039636558,1,0,0,0,0,1,0
59,1,1,0,1,0,0,0,1,0,0,1,0,0,0,10.5713169251118,-4.60517018598809,10.9368039636558,1,0,0,0,0,1,0
59,1,1,0,1,0,0,0,1,0,0,1,0,0,0,10.5713169251118,-4.60517018598809,10.9368039636558,1,0,0,0,0,1,0
55,1,1,0,1,0,0,0,1,0,0,1,0,0,0,-4.60517018598809,-4.60517018598809,10.5690791835166,1,0,0,0,1,0,0
55,1,1,0,1,0,0,0,1,0,0,1,0,0,0,-4.60517018598809,-4.60517018598809,10.5409083065668,1,0,0,0,1,0,0
55,1,1,0,1,0,0,0,1,0,0,1,0,0,0,-4.60517018598809,-4.60517018598809,10.5964781577138,1,0,0,0,1,0,0
55,1,1,0,1,0,0,0,1,0,0,1,0,0,0,-4.60517018598809,-4.60517018598809,10.5690791835166,1,0,0,0,1,0,0
55,1,1,0,1,0,0,0,1,0,0,1,0,0,0,-4.60517018598809,-4.60517018598809,10.5964781577138,1,0,0,0,1,0,0
52,1,1,1,1,0,0,1,0,0,0,1,0,0,0,13.9725143067739,12.9165684644247,12.7663037608557,0,1,0,0,0,0,1
52,1,1,1,1,0,0,1,0,0,0,1,0,0,0,13.9725143067739,12.9165684644247,12.7663037608557,0,1,0,0,0,0,1
52,1,1,1,1,0,0,1,0,0,0,1,0,0,0,13.9639305630825,12.9165684644247,12.7663037608557,0,1,0,0,0,0,1
52,1,1,1,1,0,0,1,0,0,0,1,0,0,0,13.9639305630825,12.9165684644247,12.7632125682965,0,1,0,0,0,0,1
52,1,1,1,1,0,0,1,0,0,0,1,0,0,0,13.9639305630825,12.9165684644247,12.7663037608557,0,1,0,0,0,0,1
40,1,1,0,0,0,1,0,0,0,0,1,0,0,0,-4.60517018598809,-4.60517018598809,10.2044360699298,0,0,0,0,0,0,1
40,1,1,0,0,0,1,0,0,0,0,1,0,0,0,-4.60517018598809,-4.60517018598809,10.2044360699298,0,0,0,0,0,0,1
40,1,1,0,0,0,1,0,0,0,0,1,0,0,0,-4.60517018598809,-4.60517018598809,10.2044360699298,0,0,0,0,0,0,1
40,1,1,0,0,0,1,0,0,0,0,1,0,0,0,-4.60517018598809,-4.60517018598809,10.2044360699298,0,0,0,0,0,0,1
40,1,1,0,0,0,1,0,0,0,0,1,0,0,0,-4.60517018598809,-4.60517018598809,10.2044360699298,0,0,0,0,0,0,1
43,0,1,0,0,0,1,0,0,0,0,0,1,0,0,7.60090245954208,-4.60517018598809,10.4820678065247,0,1,0,0,1,0,0
43,0,1,0,0,0,1,0,0,0,0,0,1,0,0,7.60090245954208,-4.60517018598809,10.4820678065247,0,1,0,0,1,0,0
43,0,1,0,0,0,1,0,0,0,0,0,1,0,0,7.60090245954208,-4.60517018598809,10.4512961478763,0,1,0,0,1,0,0
43,0,1,0,0,0,1,0,0,0,0,0,1,0,0,7.60090245954208,-4.60517018598809,10.4820678065247,0,1,0,0,1,0,0
43,0,1,0,0,0,1,0,0,0,0,0,1,0,0,7.60090245954208,-4.60517018598809,10.4512961478763,0,1,0,0,1,0,0
64,1,1,1,1,0,0,0,1,0,0,1,0,0,0,-4.60517018598809,-4.60517018598809,12.3230983247757,1,1,1,0,0,0,1
64,1,1,1,1,0,0,0,1,0,0,1,0,0,0,-4.60517018598809,-4.60517018598809,12.327894497023,1,1,1,0,0,0,1
64,1,1,1,1,0,0,0,1,0,0,1,0,0,0,-4.60517018598809,-4.60517018598809,12.3230983247757,1,1,1,0,0,0,1
64,1,1,1,1,0,0,0,1,0,0,1,0,0,0,-4.60517018598809,-4.60517018598809,12.3230983247757,1,1,1,0,0,0,1
64,1,1,1,1,0,0,0,1,0,0,1,0,0,0,-4.60517018598809,-4.60517018598809,12.3182790383114,1,1,1,0,0,0,1
20,0,1,0,0,1,0,0,0,0,0,0,1,0,0,-4.60517018598809,-4.60517018598809,10.699132311783,0,0,0,0,1,0,0
20,0,1,0,0,1,0,0,0,0,0,0,1,0,0,-4.60517018598809,-4.60517018598809,10.699132311783,0,0,0,0,1,0,0
20,0,1,0,0,1,0,0,0,0,0,0,1,0,0,-4.60517018598809,-4.60517018598809,10.699132311783,0,0,0,0,1,0,0
20,0,1,0,0,1,0,0,0,0,0,0,1,0,0,-4.60517018598809,-4.60517018598809,10.699132311783,0,0,0,0,1,0,0
20,0,1,0,0,1,0,0,0,0,0,0,1,0,0,-4.60517018598809,-4.60517018598809,10.699132311783,0,0,0,0,1,0,0
72,1,1,0,1,0,0,0,0,1,0,0,1,0,0,-4.60517018598809,-4.60517018598809,11.8453726494264,0,0,0,0,1,0,0
72,1,1,0,1,0,0,0,0,1,0,0,1,0,0,-4.60517018598809,-4.60517018598809,11.8453726494264,0,0,0,0,1,0,0
72,1,1,0,1,0,0,0,0,1,0,0,1,0,0,-4.60517018598809,-4.60517018598809,11.8453726494264,0,0,0,0,1,0,0
72,1,1,0,1,0,0,0,0,1,0,0,1,0,0,-4.60517018598809,-4.60517018598809,11.8453726494264,0,0,0,0,1,0,0
72,1,1,0,1,0,0,0,0,1,0,0,1,0,0,-4.60517018598809,-4.60517018598809,11.8453726494264,0,0,0,0,1,0,0
26,0,1,0,0,1,0,0,0,0,0,1,0,0,0,5.52146091786225,-4.60517018598809,9.92999922422021,0,0,0,0,0,0,1
26,0,1,0,0,1,0,0,0,0,0,1,0,0,0,5.56068163101553,-4.60517018598809,9.92999922422021,0,0,0,0,0,0,1
26,0,1,0,0,1,0,0,0,0,0,1,0,0,0,5.56068163101553,-4.60517018598809,9.98129251862481,0,0,0,0,0,0,1
26,0,1,0,0,1,0,0,0,0,0,1,0,0,0,5.56068163101553,-4.60517018598809,9.92999922422021,0,0,0,0,0,0,1
26,0,1,0,0,1,0,0,0,0,0,1,0,0,0,5.56068163101553,-4.60517018598809,9.92999922422021,0,0,0,0,0,0,1
58,1,1,1,0,0,0,0,1,0,0,0,0,0,1,13.4588356140255,12.6115377536383,12.5268237902265,1,1,1,0,0,0,1
58,1,1,1,0,0,0,0,1,0,0,0,0,0,1,13.4588356140255,12.6115377536383,12.5268237902265,1,1,1,0,0,0,1
58,1,1,1,0,0,0,0,1,0,0,0,0,0,1,13.4588356140255,12.6115377536383,12.5268237902265,1,1,1,0,0,0,1
58,1,1,1,0,0,0,0,1,0,0,0,0,0,1,13.4588356140255,12.6115377536383,12.5268237902265,1,1,1,0,0,0,1
58,1,1,1,0,0,0,0,1,0,0,0,0,0,1,13.4588356140255,12.6115377536383,12.5268237902265,1,1,1,0,0,0,1
56,1,1,1,1,0,0,0,1,0,0,1,0,0,0,-4.60517018598809,13.3046849341983,14.1633426612791,0,1,0,0,0,0,1
56,1,1,1,1,0,0,0,1,0,0,1,0,0,0,-4.60517018598809,13.3046849341983,14.1633426612791,0,1,0,0,0,0,1
56,1,1,1,1,0,0,0,1,0,0,1,0,0,0,-4.60517018598809,13.3046849341983,14.1633426612791,0,1,0,0,0,0,1
56,1,1,1,1,0,0,0,1,0,0,1,0,0,0,-4.60517018598809,13.3046849341983,14.1633426612791,0,1,0,0,0,0,1
56,1,1,1,1,0,0,0,1,0,0,1,0,0,0,-4.60517018598809,13.3046849341983,14.1633426612791,0,1,0,0,0,0,1
52,1,1,0,1,0,0,1,0,0,0,0,1,0,0,-4.60517018598809,-4.60517018598809,10.5119207696843,0,1,0,0,1,0,0
52,1,1,0,1,0,0,1,0,0,0,0,1,0,0,-4.60517018598809,-4.60517018598809,10.4820678065247,0,1,0,0,1,0,0
52,1,1,0,1,0,0,1,0,0,0,0,1,0,0,-4.60517018598809,-4.60517018598809,10.5119207696843,0,1,0,0,1,0,0
52,1,1,0,1,0,0,1,0,0,0,0,1,0,0,-4.60517018598809,-4.60517018598809,10.5119207696843,0,1,0,0,1,0,0
52,1,1,0,1,0,0,1,0,0,0,0,1,0,0,-4.60517018598809,-4.60517018598809,10.5119207696843,0,1,0,0,1,0,0
39,1,1,0,1,0,1,0,0,0,0,1,0,0,0,8.51719319141624,9.21034037197618,10.9173858777924,1,0,0,0,0,0,1
39,1,1,0,1,0,1,0,0,0,0,1,0,0,0,8.51719319141624,9.61580548008435,10.9173858777924,1,0,0,0,0,0,1
39,1,1,0,1,0,1,0,0,0,0,1,0,0,0,8.51719319141624,9.61580548008435,10.9173858777924,1,0,0,0,0,0,1
39,1,1,0,1,0,1,0,0,0,0,1,0,0,0,8.51719319141624,9.47270463644367,10.9173858777924,1,0,0,0,0,0,1
39,1,1,0,1,0,1,0,0,0,0,1,0,0,0,8.51719319141624,9.74096862303835,10.9173858777924,1,0,0,0,0,0,1
65,1,0,0,0,0,0,0,0,1,0,1,0,0,0,-4.60517018598809,-4.60517018598809,9.47046689487423,0,0,0,0,1,0,0
65,1,0,0,0,0,0,0,0,1,0,1,0,0,0,-4.60517018598809,-4.60517018598809,9.47046689487423,0,0,0,0,1,0,0
65,1,0,0,0,0,0,0,0,1,0,1,0,0,0,-4.60517018598809,-4.60517018598809,9.47046689487423,0,0,0,0,1,0,0
65,1,0,0,0,0,0,0,0,1,0,1,0,0,0,-4.60517018598809,-4.60517018598809,9.47046689487423,0,0,0,0,1,0,0
65,1,0,0,0,0,0,0,0,1,0,1,0,0,0,-4.60517018598809,-4.60517018598809,9.47046689487423,0,0,0,0,1,0,0
48,1,1,0,1,0,0,1,0,0,0,0,0,1,0,-4.60517018598809,-4.60517018598809,10.3177647552394,1,0,0,0,1,0,0
48,1,1,0,1,0,0,1,0,0,0,0,0,1,0,-4.60517018598809,-4.60517018598809,10.3177647552394,1,0,0,0,1,0,0
48,1,1,0,1,0,0,1,0,0,0,0,0,1,0,-4.60517018598809,-4.60517018598809,10.3177647552394,1,0,0,0,1,0,0
48,1,1,0,1,0,0,1,0,0,0,0,0,1,0,-4.60517018598809,-4.60517018598809,10.3177647552394,1,0,0,0,1,0,0
48,1,1,0,1,0,0,1,0,0,0,0,0,1,0,-4.60517018598809,-4.60517018598809,10.3177647552394,1,0,0,0,1,0,0
79,1,0,1,1,0,0,0,0,0,1,1,0,0,0,-4.60517018598809,13.7642172635767,17.1391448184885,1,1,1,0,0,0,1
79,1,0,1,1,0,0,0,0,0,1,1,0,0,0,-4.60517018598809,13.7056956919571,17.2885619002251,1,1,1,0,0,0,1
79,1,0,1,1,0,0,0,0,0,1,1,0,0,0,-4.60517018598809,13.7953078506468,17.4052191076933,1,1,1,0,0,0,1
79,1,0,1,1,0,0,0,0,0,1,1,0,0,0,-4.60517018598809,13.8737794660882,17.2702202131311,1,1,1,0,0,0,1
79,1,0,1,1,0,0,0,0,0,1,1,0,0,0,-4.60517018598809,13.7631640775921,17.1349308358961,1,1,1,0,0,0,1
64,1,1,0,1,0,0,0,1,0,0,1,0,0,0,-4.60517018598809,9.68034400122192,12.3972062969358,1,1,1,0,0,0,1
64,1,1,0,1,0,0,0,1,0,0,1,0,0,0,-4.60517018598809,9.68034400122192,12.4016606472701,1,1,1,0,0,0,1
64,1,1,0,1,0,0,0,1,0,0,1,0,0,0,-4.60517018598809,9.68034400122192,12.4016606472701,1,1,1,0,0,0,1
64,1,1,0,1,0,0,0,1,0,0,1,0,0,0,-4.60517018598809,9.68034400122192,12.4016606472701,1,1,1,0,0,0,1
64,1,1,0,1,0,0,0,1,0,0,1,0,0,0,-4.60517018598809,9.68034400122192,12.3972062969358,1,1,1,0,0,0,1
63,0,0,0,0,0,0,0,1,0,0,1,0,0,0,-4.60517018598809,-4.60517018598809,10.7467603607655,0,1,0,0,1,0,0
63,0,0,0,0,0,0,0,1,0,0,1,0,0,0,-4.60517018598809,-4.60517018598809,10.9173858777924,0,1,0,0,1,0,0
63,0,0,0,0,0,0,0,1,0,0,1,0,0,0,-4.60517018598809,-4.60517018598809,10.7467603607655,0,1,0,0,1,0,0
63,0,0,0,0,0,0,0,1,0,0,1,0,0,0,-4.60517018598809,-4.60517018598809,10.83570784677,0,1,0,0,1,0,0
63,0,0,0,0,0,0,0,1,0,0,1,0,0,0,-4.60517018598809,-4.60517018598809,10.8975832504897,0,1,0,0,1,0,0
51,0,1,0,0,0,0,1,0,0,0,1,0,0,0,2.30258509299405,-4.60517018598809,10.9928934303075,0,0,0,0,0,0,1
51,0,1,0,0,0,0,1,0,0,0,1,0,0,0,2.30258509299405,-4.60517018598809,11.0964341092343,0,0,0,0,0,0,1
